reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
ff2503d2-91b3-42f7-aded-0878ec42f22e,Ankit Sahu,https://play-lh.googleusercontent.com/a/AGNmyxaYjD9Kby7NMuFy1LH4mkEM3sC7qiQdsLGVrEI3QQ=mo,good,2,0,,2023-04-23 13:55:42,"Hey Ankit,

We appreciate your feedback, yet we noticed that you have given us a poor rating. We want to help you out here. Kindly drop us an email with the details of your issue at help@fi.care with the subject of the email as 'Playstore Review', and our Fi care team will sort things out for you. Thanks!

",2023-04-23 14:05:53
ec52dd94-e7f9-4ada-8fbe-3a11ac159ddf,Eshwar,https://play-lh.googleusercontent.com/a-/ACB-R5QVRoeM1Lgzt8y4MzBl9eFZlxow9n4igqk7hSXqAg,I'm not able to open account with them for about 2 months please help us me,2,0,,2023-04-22 12:11:01,"Hey Eshwar,

We are sorry you are facing this issue. We'd like to help you out, but we need a few more details. Please drop us an email from your registered email ID to help@fi.care with the subject ""PlayStore Review"" and share details of your issue. Our team will help sort things out for you on priority.",2023-04-22 12:15:41
75939a45-608f-4625-b888-62c28e461273,Atul Sahu,https://play-lh.googleusercontent.com/a-/ACB-R5Q3D1ouGClUSBeRgPm6qipmd9ftlpeM2KWeZRdz,not like real Bank process,2,0,2.12.1.375,2023-04-22 07:32:49,"Hey there,

We’re sorry to hear this. Please drop us an email from your registered email address to help@fi.care with the subject ""PlayStore Review"" and share details of your issue. Our team will help sort things out for you on priority.",2023-04-22 07:40:29
f7db9bf5-3cf1-443a-ab07-240529619b29,udata abhiram,https://play-lh.googleusercontent.com/a/AGNmyxbFitk1o4NqAXsBckGGVnZDK_5t5tB538osDY7O2g=mo,"I got stuck during the sign-up process itself, because of a glitch in their system to switch occupation types. And the only suggestion is to wait for 30 days to retry.",2,0,,2023-04-21 17:02:02,"Hey Abhiram,

We are sorry that you are facing issues while opening an account with us. Kindly drop us an email at help@fi.care with the subject of the mail as your username on the Google Playstore, and our Fi Care team will sort things out for you!",2023-04-21 17:05:31
adf05c8c-8c65-4137-a3eb-583bf971de25,Vipul anand,https://play-lh.googleusercontent.com/a-/ACB-R5Q1zwwBdIPklwjTVovnpTRHBdz5COdpwXK-h1yBYCc,My app is constantly crashing,2,0,2.12.1.375,2023-04-21 12:46:25,"Hey Vipul,

We are sorry to hear that your application is crashing. We want to help you with this. Please drop us an email from your registered email ID to help@fi.care with the subject ""PlayStore Review"" and share details of your issue. Our team will help sort things out for you on priority.",2023-04-21 12:57:49
0b5fa4e7-497a-4252-a3df-a6e1f8cbc67e,Anilect Jose,https://play-lh.googleusercontent.com/a-/ACB-R5QViJx4xGoY_CZcHCQlAGUyJ5dPgjYp2-FzrI3Fgg,"Now I'm facing a issue while opening. ""Oops, looks like we hit a bump in the road"" like a screen i got. As it says I restarted app, checked for update and verified internet connection. But still same issue. Yesterday onwards like this only.",2,2,2.12.1.375,2023-04-20 15:31:10,"Hey Anilect,

We’re sorry to hear this. We'd like to help you out, but we need a few more details. Please drop us an email from your registered email ID to help@fi.care with the subject ""PlayStore Review"" and share details of your issue. Our team will help sort things out for you on priority.

",2023-04-20 15:34:07
b7354291-7c8b-49da-98bd-99ddf5c20d81,Vigil Andrades,https://play-lh.googleusercontent.com/a-/ACB-R5TaCUpZ446NSW6m0p5zeB4azbV_PVJCRHP5lheNT_8,Love the app but recently faced an issue regarding rewards on using the Fi debit card. Not receiving cashbacks as promised on the use of Debit card. Is this some sort of a sham?,2,0,2.12.1.375,2023-04-20 12:56:59,"Hey Vigil,

We’re sorry to hear this. We'd like to help you out, but we need a few more details. Please drop us an email from your registered email ID to help@fi.care with the subject ""PlayStore Review"" and share details of your issue. Our team will help sort things out for you on priority.",2023-04-20 13:15:57
52095ee0-03b6-426f-b288-6a586a217c39,Prakash Rajendran,https://play-lh.googleusercontent.com/a-/ACB-R5TiJtpfKHiez8FaIu_Ulv53Q4vNXYUVNUu5xH3_oX0,"After 23 days of account opening, till now physical debit card not received, debit card amount were debited,more than 5 times i informed to customer service. but every time they said wait for update. I really disappointed about their customer service.",2,0,2.12.1.375,2023-04-20 10:51:29,"Hey there,

We’re sorry to hear this. Please drop us an email from your registered email address to help@fi.care with the subject ""PlayStore Review"" and share details of your issue. Our team will help sort things out for you on priority.",2023-04-20 11:00:02
9ade49da-5892-4836-b772-afcbfcdc096a,King Sarkar,https://play-lh.googleusercontent.com/a-/ACB-R5SGYP8MUMfFENeu4vhSenJGkfaJ0Nfo5aRhA_Iz2z4,best experience,2,0,2.11.2.370,2023-04-20 08:12:29,"Hey there,

We’re sorry to hear this. Please drop us an email from your registered email address to help@fi.care with the subject ""PlayStore Review"" and share details of your issue. Our team will help sort things out for you on priority.",2023-04-20 08:14:10
6147c48a-49c2-40f2-9acb-d950488555e5,abhishek kushwah1,https://play-lh.googleusercontent.com/a-/ACB-R5QuXyQPvVBHa38fcupCe_yWKLYGqWD2ILHr6XwMgg,Ui has been more difficult. Please small option in UI. So feel better 💓,2,0,2.12.1.375,2023-04-19 10:34:57,"Hey Abhishek,

We are sorry that you feel like this, to understand your situation better if you could Kindly drop us a mail at help@fi.care with the subject of the mail as your username on the Google Play store, and our Fi Care team will revert you back with the relevant information.",2023-04-19 10:46:37
f5ecbbbd-ada4-46a6-8df7-aeafef7b66a6,sk karibul,https://play-lh.googleusercontent.com/a-/ACB-R5RllWQQyUinXy-5e3cLFVGGDk_5zeA6Ns72uR-i2g,good,2,0,,2023-04-18 16:08:05,"Hey there,

Thank you for the feedback, but we're sorry to see that you've given us a poor rating. We'd like to understand your concern better and help sort them out. Please email the details to us at help@fi.care with subject 'Playstore Review'. Our team will assist you on priority.",2023-04-18 16:20:29
eeeab328-c6d7-483d-beae-ad3640ebeb20,faris Zaid,https://play-lh.googleusercontent.com/a/AGNmyxZOqZ1_BqKG-wvY9m3OQ31Qk5gYqQdnITCQ6LJ5=mo,I applied check book.. 18 day's before but still not delivered... Very worst internal team...,2,0,2.3.1.330,2023-04-17 09:21:46,"Hey Faris,

We’re sorry to hear this. We'd like to help you out, but we need a few more details. Please drop us an email from your registered email ID to help@fi.care with the subject ""PlayStore Review"" and share details of your issue. Our team will help sort things out for you on priority.",2023-04-17 09:26:30
f53e1ccc-3cc1-445c-8e13-2d8cfc87c353,Kasula Venkata surendra,https://play-lh.googleusercontent.com/a-/ACB-R5TI7XMe46UcHSrkRmurhcHrKMR1R-UkXXWZ9EiN,I had applied loan and they told the amount will be credited in 7 to 10 business days Why this much time,2,0,,2023-04-15 06:17:02,"Hey Kasula,

We understand your concern. We'd like to help you out, but we need a few more details. Please drop us an email from your registered email ID to help@fi.care with the subject ""PlayStore Review"" and share details of your issue. Our team will help sort things out for you on priority.",2023-04-15 06:27:18
81e0af0d-1c4c-4981-af7a-b64350c1ebc0,BRAJESH Panda,https://play-lh.googleusercontent.com/a-/ACB-R5SBAho1idUh-4SwTlW0lYaI-Sf42UjVa-1ZjPOTOA,play store add problem,2,0,2.11.2.370,2023-04-13 15:21:17,"Hey Brajesh,

We want to understand if you have any concerns with Fi. Please drop us an email from your registered email address to help@fi.care with the subject ""PlayStore Review"" and share details of your issue. Our team will help sort things out for you on priority. Thanks!",2023-04-13 15:24:35
