url,desktop_response_time,mobile_response_time,desktop_http_status,mobile_http_status,desktop_title,mobile_title,desktop_description,mobile_description,is_mobile_friendly
https://twitter.com/intent/tweet?text=Teen%20fashion%20trends%20that%20you%20really%20don't%20want%20to%20miss%F0%9F%91%95%F0%9F%98%8D&url=https://fampay.in/blog/teen-fashion-trends-that-we-love/,1.0264415740966797,1.0780317783355713,200,200,,,,,True
https://fampay.in/blog/how-to-build-your-resume-and-portfolio-right-from-school/,0.33409762382507324,0.29483914375305176,200,200,How to build your resume right from school 🚀,How to build your resume right from school 🚀,"Before the corporate jargon scares you off, lets start with a brief explanation of what exactly a 'resume' is! 🤔 Simply put, a resume is a document where you compile your background, skills and accomplishments.","Before the corporate jargon scares you off, lets start with a brief explanation of what exactly a 'resume' is! 🤔 Simply put, a resume is a document where you compile your background, skills and accomplishments.",True
https://wa.me/?text=How%20to%20build%20your%20resume%20right%20from%20school%20%F0%9F%9A%80%20https://fampay.in/blog/how-to-build-your-resume-and-portfolio-right-from-school/,0.709191083908081,0.8754475116729736,200,200,WhatsApp पर शेयर करें,WhatsApp पर शेयर करें,"WhatsApp Messenger: 180 देशों में 2 अरब से भी ज़्यादा लोग, अपने दोस्तों और परिवारजनों के संपर्क में रहने के लिए WhatsApp का इस्तेमाल करते हैं. WhatsApp फ़्री ऐप है, जो कि दुनिया भर में फ़ोन पर उपलब्ध है. इससे मैसेज भेजना और कॉल करना बहुत ही आसान, सुरक्षित और भरोसेमंद है.","WhatsApp Messenger: 180 देशों में 2 अरब से भी ज़्यादा लोग, अपने दोस्तों और परिवारजनों के संपर्क में रहने के लिए WhatsApp का इस्तेमाल करते हैं. WhatsApp फ़्री ऐप है, जो कि दुनिया भर में फ़ोन पर उपलब्ध है. इससे मैसेज भेजना और कॉल करना बहुत ही आसान, सुरक्षित और भरोसेमंद है.",True
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/how-to-build-your-resume-and-portfolio-right-from-school/,0.6902816295623779,1.154449224472046,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False
https://twitter.com/intent/tweet?text=How%20to%20build%20your%20resume%20right%20from%20school%20%F0%9F%9A%80&url=https://fampay.in/blog/how-to-build-your-resume-and-portfolio-right-from-school/,1.0497426986694336,1.0369455814361572,200,200,,,,,True
https://fampay.in/blog/productivity-hacks-for-teens-this-will-change-your-life/,0.3296680450439453,0.3360130786895752,200,200,Productivity hacks for teens - Easy habits to upgrade your life🎯,Productivity hacks for teens - Easy habits to upgrade your life🎯,"While there is only so much that one can do at home to be the best version of themselves, it's always a good idea to take care of yourself in these tough times. We take baby steps to get started! 👣","While there is only so much that one can do at home to be the best version of themselves, it's always a good idea to take care of yourself in these tough times. We take baby steps to get started! 👣",True
https://wa.me/?text=Productivity%20hacks%20for%20teens%20-%20Easy%20habits%20to%20upgrade%20your%20life%F0%9F%8E%AF%20https://fampay.in/blog/productivity-hacks-for-teens-this-will-change-your-life/,0.9989278316497803,0.7435979843139648,200,200,WhatsApp पर शेयर करें,WhatsApp पर शेयर करें,"WhatsApp Messenger: 180 देशों में 2 अरब से भी ज़्यादा लोग, अपने दोस्तों और परिवारजनों के संपर्क में रहने के लिए WhatsApp का इस्तेमाल करते हैं. WhatsApp फ़्री ऐप है, जो कि दुनिया भर में फ़ोन पर उपलब्ध है. इससे मैसेज भेजना और कॉल करना बहुत ही आसान, सुरक्षित और भरोसेमंद है.","WhatsApp Messenger: 180 देशों में 2 अरब से भी ज़्यादा लोग, अपने दोस्तों और परिवारजनों के संपर्क में रहने के लिए WhatsApp का इस्तेमाल करते हैं. WhatsApp फ़्री ऐप है, जो कि दुनिया भर में फ़ोन पर उपलब्ध है. इससे मैसेज भेजना और कॉल करना बहुत ही आसान, सुरक्षित और भरोसेमंद है.",True
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/productivity-hacks-for-teens-this-will-change-your-life/,0.41805315017700195,0.9542198181152344,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False
https://twitter.com/intent/tweet?text=Productivity%20hacks%20for%20teens%20-%20Easy%20habits%20to%20upgrade%20your%20life%F0%9F%8E%AF&url=https://fampay.in/blog/productivity-hacks-for-teens-this-will-change-your-life/,1.1467885971069336,1.234886646270752,200,200,,,,,True
https://fampay.in/blog/page/2/,0.43282032012939453,0.5116467475891113,200,200,UnRead by FamPay (Page 2),UnRead by FamPay (Page 2),,,True
https://fampay.in/blog/page/3/,0.32915377616882324,0.3383510112762451,200,200,UnRead by FamPay (Page 3),UnRead by FamPay (Page 3),,,True
https://www.instagram.com/fampay.in/,0.7159960269927979,1.1475372314453125,200,200,Instagram, (@fampay.in) on Instagram,,"5 Followers, 0 Posts - Discover Instagram photos and videos from  (@fampay.in)",True
https://www.linkedin.com/company/fampay/,0.7313330173492432,0.5859053134918213,999,999,,,,,False
https://fampay.in/careers,0.26272106170654297,0.2129831314086914,200,200,FamApp: Make payments with your own UPI and Card,FamApp: Make payments with your own UPI and Card,FamX Spending Account for everyone · Get a customised card & UPI ID · Keep your bank statements clean · Track & keep expenses in check · Open for ages 11+,FamX Spending Account for everyone · Get a customised card & UPI ID · Keep your bank statements clean · Track & keep expenses in check · Open for ages 11+,True
https://www.instagram.com/lifeatfam/,0.7513730525970459,1.2050321102142334,200,200,Instagram,Life at Fam (@lifeatfam) | Instagram,,"784 Followers, 124 Posts - Culture | Startup | Life @fam.india",True
https://www.instagram.com/designatfampay/,0.9242753982543945,0.9484803676605225,200,200,Instagram,Instagram,,,True
https://fampay.in/partner,0.19385695457458496,0.2592008113861084,200,200,FamApp: Make payments with your own UPI and Card,FamApp: Make payments with your own UPI and Card,FamX Spending Account for everyone · Get a customised card & UPI ID · Keep your bank statements clean · Track & keep expenses in check · Open for ages 11+,FamX Spending Account for everyone · Get a customised card & UPI ID · Keep your bank statements clean · Track & keep expenses in check · Open for ages 11+,True
https://fampay.in/faqs,0.33023834228515625,0.27104878425598145,200,200,Frequently asked questions | FamPay,Frequently asked questions | FamPay,FamX Spending Account for everyone · Get a customised card & UPI ID · Keep your bank statements clean · Track & keep expenses in check · Open for ages 11+,FamX Spending Account for everyone · Get a customised card & UPI ID · Keep your bank statements clean · Track & keep expenses in check · Open for ages 11+,True
https://fampay.in/blog/,0.3247222900390625,0.38249731063842773,200,200,UnRead - FamPay Blogs,UnRead - FamPay Blogs,"FamPay's blog page of unread, raw and inspiring stories 😎. Read our blogs designed for teens and their parents; and follow us for our latest updates in the GenZ space.","FamPay's blog page of unread, raw and inspiring stories 😎. Read our blogs designed for teens and their parents; and follow us for our latest updates in the GenZ space.",True
https://fampay.in/press,0.22365522384643555,0.2651634216308594,200,200,FamApp: Make payments with your own UPI and Card,FamApp: Make payments with your own UPI and Card,FamX Spending Account for everyone · Get a customised card & UPI ID · Keep your bank statements clean · Track & keep expenses in check · Open for ages 11+,FamX Spending Account for everyone · Get a customised card & UPI ID · Keep your bank statements clean · Track & keep expenses in check · Open for ages 11+,True
https://fampay.in/privacy,0.18803834915161133,0.2702515125274658,200,200,FamApp: Make payments with your own UPI and Card,FamApp: Make payments with your own UPI and Card,FamX Spending Account for everyone · Get a customised card & UPI ID · Keep your bank statements clean · Track & keep expenses in check · Open for ages 11+,FamX Spending Account for everyone · Get a customised card & UPI ID · Keep your bank statements clean · Track & keep expenses in check · Open for ages 11+,True
https://fampay.in/terms,0.3673877716064453,0.2677011489868164,200,200,FamApp: Make payments with your own UPI and Card,FamApp: Make payments with your own UPI and Card,FamX Spending Account for everyone · Get a customised card & UPI ID · Keep your bank statements clean · Track & keep expenses in check · Open for ages 11+,FamX Spending Account for everyone · Get a customised card & UPI ID · Keep your bank statements clean · Track & keep expenses in check · Open for ages 11+,True
https://fampay.in/contact,0.19268369674682617,0.20277976989746094,200,200,FamApp: Make payments with your own UPI and Card,FamApp: Make payments with your own UPI and Card,FamX Spending Account for everyone · Get a customised card & UPI ID · Keep your bank statements clean · Track & keep expenses in check · Open for ages 11+,FamX Spending Account for everyone · Get a customised card & UPI ID · Keep your bank statements clean · Track & keep expenses in check · Open for ages 11+,True
https://famapp.in/about,0.0605313777923584,0.05602455139160156,200,200,FamApp: Make payments with your own UPI and Card,FamApp: Make payments with your own UPI and Card,FamX Spending Account for everyone · Get a customised card & UPI ID · Keep your bank statements clean · Track & keep expenses in check · Open for ages 11+,FamX Spending Account for everyone · Get a customised card & UPI ID · Keep your bank statements clean · Track & keep expenses in check · Open for ages 11+,True
https://famapp.in/blog,0.20616793632507324,0.3689711093902588,200,200,UnRead - FamPay Blogs,UnRead - FamPay Blogs,"FamPay's blog page of unread, raw and inspiring stories 😎. Read our blogs designed for teens and their parents; and follow us for our latest updates in the GenZ space.","FamPay's blog page of unread, raw and inspiring stories 😎. Read our blogs designed for teens and their parents; and follow us for our latest updates in the GenZ space.",True
https://famapp.in/blog/tag/community/,0.1490182876586914,0.13994407653808594,200,200,Community - UnRead by FamPay,Community - UnRead by FamPay,"Recognizing the fashionable, trendy, savvy and entrepreneurial GenZ teens 😎 of India as the next-in-line youth icons. Read our unread blogs to know the latest trends, the hottest scoop, the woke comments and what's buzzing in the lives of GenZ! 📷","Recognizing the fashionable, trendy, savvy and entrepreneurial GenZ teens 😎 of India as the next-in-line youth icons. Read our unread blogs to know the latest trends, the hottest scoop, the woke comments and what's buzzing in the lives of GenZ! 📷",True
https://famapp.in/blog/13-boredom-busters-for-teens/,0.16109800338745117,0.1400609016418457,200,200,13 Things to do when you're bored - Boredom busters for teens 🤳,13 Things to do when you're bored - Boredom busters for teens 🤳,"Being a Gen-Z isn't a cakewalk to begin with, and the pandemic might have turned your life upside-down even more. From school closures, cancelled social events to being locked up at home, teens have had to face quite a disarrayed life since 2020.🤦🏻‍♀️","Being a Gen-Z isn't a cakewalk to begin with, and the pandemic might have turned your life upside-down even more. From school closures, cancelled social events to being locked up at home, teens have had to face quite a disarrayed life since 2020.🤦🏻‍♀️",True
https://wa.me/?text=13%20Things%20to%20do%20when%20you're%20bored%20-%20Boredom%20busters%20for%20teens%20%F0%9F%A4%B3%20https://fampay.in/blog/13-boredom-busters-for-teens/,0.7489089965820312,0.8726346492767334,200,200,WhatsApp पर शेयर करें,WhatsApp पर शेयर करें,"WhatsApp Messenger: 180 देशों में 2 अरब से भी ज़्यादा लोग, अपने दोस्तों और परिवारजनों के संपर्क में रहने के लिए WhatsApp का इस्तेमाल करते हैं. WhatsApp फ़्री ऐप है, जो कि दुनिया भर में फ़ोन पर उपलब्ध है. इससे मैसेज भेजना और कॉल करना बहुत ही आसान, सुरक्षित और भरोसेमंद है.","WhatsApp Messenger: 180 देशों में 2 अरब से भी ज़्यादा लोग, अपने दोस्तों और परिवारजनों के संपर्क में रहने के लिए WhatsApp का इस्तेमाल करते हैं. WhatsApp फ़्री ऐप है, जो कि दुनिया भर में फ़ोन पर उपलब्ध है. इससे मैसेज भेजना और कॉल करना बहुत ही आसान, सुरक्षित और भरोसेमंद है.",True
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/13-boredom-busters-for-teens/,0.60843825340271,0.997868537902832,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False
https://twitter.com/intent/tweet?text=13%20Things%20to%20do%20when%20you're%20bored%20-%20Boredom%20busters%20for%20teens%20%F0%9F%A4%B3&url=https://fampay.in/blog/13-boredom-busters-for-teens/,1.2694942951202393,1.0768373012542725,200,200,,,,,True
https://famapp.in/blog/social-commerce-making-money-just-through-social-media/,0.1987159252166748,0.19425106048583984,200,200,Social Commerce - Making money just through social media!,Social Commerce - Making money just through social media!,"This is where Social Commerce comes into the picture. Here, you can just start your business without any e-commerce website or catalogue. No need to learn anything extra, just BE extra. ✨Social media is pretty much everything you need.✨","This is where Social Commerce comes into the picture. Here, you can just start your business without any e-commerce website or catalogue. No need to learn anything extra, just BE extra. ✨Social media is pretty much everything you need.✨",True
https://wa.me/?text=Social%20Commerce%20-%20Making%20Money%20just%20through%20Social%20Media!%20%F0%9F%92%B8%20https://fampay.in/blog/social-commerce-making-money-just-through-social-media/,0.8028514385223389,0.9824001789093018,200,200,WhatsApp पर शेयर करें,WhatsApp पर शेयर करें,"WhatsApp Messenger: 180 देशों में 2 अरब से भी ज़्यादा लोग, अपने दोस्तों और परिवारजनों के संपर्क में रहने के लिए WhatsApp का इस्तेमाल करते हैं. WhatsApp फ़्री ऐप है, जो कि दुनिया भर में फ़ोन पर उपलब्ध है. इससे मैसेज भेजना और कॉल करना बहुत ही आसान, सुरक्षित और भरोसेमंद है.","WhatsApp Messenger: 180 देशों में 2 अरब से भी ज़्यादा लोग, अपने दोस्तों और परिवारजनों के संपर्क में रहने के लिए WhatsApp का इस्तेमाल करते हैं. WhatsApp फ़्री ऐप है, जो कि दुनिया भर में फ़ोन पर उपलब्ध है. इससे मैसेज भेजना और कॉल करना बहुत ही आसान, सुरक्षित और भरोसेमंद है.",True
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/social-commerce-making-money-just-through-social-media/,0.5898013114929199,0.9992899894714355,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False
https://twitter.com/intent/tweet?text=Social%20Commerce%20-%20Making%20Money%20just%20through%20Social%20Media!%20%F0%9F%92%B8&url=https://fampay.in/blog/social-commerce-making-money-just-through-social-media/,1.191119909286499,1.061683177947998,200,200,,,,,True
https://famapp.in/blog/how-can-teens-open-shops-on-instagram/,0.2800278663635254,0.19367671012878418,200,200,It's time for teens to open shop on Instagram! 🛍️,It's time for teens to open shop on Instagram! 🛍️,Instagram is a gold mine of opportunities for a business. 🌟 and we want to help teens to start mining! Here is a quick guide to opening shop on Instagram for teens.,Instagram is a gold mine of opportunities for a business. 🌟 and we want to help teens to start mining! Here is a quick guide to opening shop on Instagram for teens.,True
https://wa.me/?text=It's%20time%20for%20teens%20to%20open%20shop%20on%20Instagram!%20%F0%9F%9B%8D%EF%B8%8F%20https://fampay.in/blog/how-can-teens-open-shops-on-instagram/,0.7124333381652832,0.702427864074707,200,200,WhatsApp पर शेयर करें,WhatsApp पर शेयर करें,"WhatsApp Messenger: 180 देशों में 2 अरब से भी ज़्यादा लोग, अपने दोस्तों और परिवारजनों के संपर्क में रहने के लिए WhatsApp का इस्तेमाल करते हैं. WhatsApp फ़्री ऐप है, जो कि दुनिया भर में फ़ोन पर उपलब्ध है. इससे मैसेज भेजना और कॉल करना बहुत ही आसान, सुरक्षित और भरोसेमंद है.","WhatsApp Messenger: 180 देशों में 2 अरब से भी ज़्यादा लोग, अपने दोस्तों और परिवारजनों के संपर्क में रहने के लिए WhatsApp का इस्तेमाल करते हैं. WhatsApp फ़्री ऐप है, जो कि दुनिया भर में फ़ोन पर उपलब्ध है. इससे मैसेज भेजना और कॉल करना बहुत ही आसान, सुरक्षित और भरोसेमंद है.",True
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/how-can-teens-open-shops-on-instagram/,0.4681396484375,1.2014784812927246,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False
https://twitter.com/intent/tweet?text=It's%20time%20for%20teens%20to%20open%20shop%20on%20Instagram!%20%F0%9F%9B%8D%EF%B8%8F&url=https://fampay.in/blog/how-can-teens-open-shops-on-instagram/,1.0307180881500244,1.06722092628479,200,200,,,,,True
https://famapp.in/blog/genz-commits-to-fight-covid-19/,0.2137603759765625,0.1409454345703125,200,200,GenZs commit to fight Covid-19,GenZs commit to fight Covid-19,Second wave of the COVID-19 pandemic has caught everyone off-guard. Here's how FamPay joined hands with their teen community to extend help in times of crisis.,Second wave of the COVID-19 pandemic has caught everyone off-guard. Here's how FamPay joined hands with their teen community to extend help in times of crisis.,True
https://wa.me/?text=GenZs%20commit%20to%20fight%20Covid-19%20%F0%9F%8E%AF%20https://fampay.in/blog/genz-commits-to-fight-covid-19/,0.9878463745117188,0.9174156188964844,200,200,WhatsApp पर शेयर करें,WhatsApp पर शेयर करें,"WhatsApp Messenger: 180 देशों में 2 अरब से भी ज़्यादा लोग, अपने दोस्तों और परिवारजनों के संपर्क में रहने के लिए WhatsApp का इस्तेमाल करते हैं. WhatsApp फ़्री ऐप है, जो कि दुनिया भर में फ़ोन पर उपलब्ध है. इससे मैसेज भेजना और कॉल करना बहुत ही आसान, सुरक्षित और भरोसेमंद है.","WhatsApp Messenger: 180 देशों में 2 अरब से भी ज़्यादा लोग, अपने दोस्तों और परिवारजनों के संपर्क में रहने के लिए WhatsApp का इस्तेमाल करते हैं. WhatsApp फ़्री ऐप है, जो कि दुनिया भर में फ़ोन पर उपलब्ध है. इससे मैसेज भेजना और कॉल करना बहुत ही आसान, सुरक्षित और भरोसेमंद है.",True
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/genz-commits-to-fight-covid-19/,0.5812644958496094,0.9265286922454834,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False
https://twitter.com/intent/tweet?text=GenZs%20commit%20to%20fight%20Covid-19%20%F0%9F%8E%AF&url=https://fampay.in/blog/genz-commits-to-fight-covid-19/,1.1828653812408447,1.2597169876098633,200,200,,,,,True
https://famapp.in/blog/life-of-an-intern-is-love/,0.20596075057983398,0.17529058456420898,200,200,Life of an Intern is Love,Life of an Intern is Love,Life at FamPay is love! Read more on Ayushi Mahendra's testimonial on her life as an Intern at FamPay,Life at FamPay is love! Read more on Ayushi Mahendra's testimonial on her life as an Intern at FamPay,True
https://wa.me/?text=Life%20of%20an%20Intern%20is%20Love%20%F0%9F%98%8D%20https://fampay.in/blog/life-of-an-intern-is-love/,0.9742066860198975,0.6461422443389893,200,200,WhatsApp पर शेयर करें,WhatsApp पर शेयर करें,"WhatsApp Messenger: 180 देशों में 2 अरब से भी ज़्यादा लोग, अपने दोस्तों और परिवारजनों के संपर्क में रहने के लिए WhatsApp का इस्तेमाल करते हैं. WhatsApp फ़्री ऐप है, जो कि दुनिया भर में फ़ोन पर उपलब्ध है. इससे मैसेज भेजना और कॉल करना बहुत ही आसान, सुरक्षित और भरोसेमंद है.","WhatsApp Messenger: 180 देशों में 2 अरब से भी ज़्यादा लोग, अपने दोस्तों और परिवारजनों के संपर्क में रहने के लिए WhatsApp का इस्तेमाल करते हैं. WhatsApp फ़्री ऐप है, जो कि दुनिया भर में फ़ोन पर उपलब्ध है. इससे मैसेज भेजना और कॉल करना बहुत ही आसान, सुरक्षित और भरोसेमंद है.",True
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/life-of-an-intern-is-love/,0.594174861907959,0.9558010101318359,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False
https://twitter.com/intent/tweet?text=Life%20of%20an%20Intern%20is%20Love%20%F0%9F%98%8D&url=https://fampay.in/blog/life-of-an-intern-is-love/,1.0607337951660156,1.0817534923553467,200,200,,,,,True
https://famapp.in/blog/tag/culture/,0.21245288848876953,0.20810341835021973,200,200,Culture - UnRead by FamPay,Culture - UnRead by FamPay,"Redefining workplace, promoting innovation, and evolving from working for GenZs to working with GenZs! Browse through our collection to learn more about Life at Fam!","Redefining workplace, promoting innovation, and evolving from working for GenZs to working with GenZs! Browse through our collection to learn more about Life at Fam!",True
https://famapp.in/blog/12-queer-led-small-businesses-you-need-to-support-this-pride-month/,0.38225841522216797,0.1453707218170166,200,200,12 Queer-led Small Businesses You Need To Support This Pride Month🌈,12 Queer-led Small Businesses You Need To Support This Pride Month🌈,"The pandemic hasn’t been easy for anyone, especially for our queer folks with small businesses. This is precisely why we think that LGBTQ+-run businesses, stores, and shops need to benefit from Pride Month instead of large corporations capitalizing off rainbows! ‌‌","The pandemic hasn’t been easy for anyone, especially for our queer folks with small businesses. This is precisely why we think that LGBTQ+-run businesses, stores, and shops need to benefit from Pride Month instead of large corporations capitalizing off rainbows! ‌‌",True
https://wa.me/?text=12%20Queer-led%20Small%20Businesses%20You%20Need%20To%20Support%20This%20Pride%20Month%F0%9F%8C%88%20https://fampay.in/blog/12-queer-led-small-businesses-you-need-to-support-this-pride-month/,1.26253080368042,1.1382839679718018,200,200,WhatsApp पर शेयर करें,WhatsApp पर शेयर करें,"WhatsApp Messenger: 180 देशों में 2 अरब से भी ज़्यादा लोग, अपने दोस्तों और परिवारजनों के संपर्क में रहने के लिए WhatsApp का इस्तेमाल करते हैं. WhatsApp फ़्री ऐप है, जो कि दुनिया भर में फ़ोन पर उपलब्ध है. इससे मैसेज भेजना और कॉल करना बहुत ही आसान, सुरक्षित और भरोसेमंद है.","WhatsApp Messenger: 180 देशों में 2 अरब से भी ज़्यादा लोग, अपने दोस्तों और परिवारजनों के संपर्क में रहने के लिए WhatsApp का इस्तेमाल करते हैं. WhatsApp फ़्री ऐप है, जो कि दुनिया भर में फ़ोन पर उपलब्ध है. इससे मैसेज भेजना और कॉल करना बहुत ही आसान, सुरक्षित और भरोसेमंद है.",True
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/12-queer-led-small-businesses-you-need-to-support-this-pride-month/,0.31100893020629883,0.9775254726409912,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False
https://twitter.com/intent/tweet?text=12%20Queer-led%20Small%20Businesses%20You%20Need%20To%20Support%20This%20Pride%20Month%F0%9F%8C%88&url=https://fampay.in/blog/12-queer-led-small-businesses-you-need-to-support-this-pride-month/,1.0547871589660645,1.2350621223449707,200,200,,,,,True
https://famapp.in/blog/famstars-we-stress-less-and-accomplish-more/,0.2107710838317871,0.240447998046875,200,200,We stress less and accomplish more: A guide on how we get things done at FamPay! 🙌,We stress less and accomplish more: A guide on how we get things done at FamPay! 🙌,"Every application and tool used at FamPay has a significant chunk of thought and research behind it that aims to streamline day-to-day tasks and deliver outputs efficiently. 💯
Wondering how we do it? Read on!","Every application and tool used at FamPay has a significant chunk of thought and research behind it that aims to streamline day-to-day tasks and deliver outputs efficiently. 💯
Wondering how we do it? Read on!",True
https://wa.me/?text=We%20stress%20less%20and%20accomplish%20more%3A%20A%20guide%20on%20how%20we%20get%20things%20done%20at%20FamPay!%20%F0%9F%99%8C%20https://fampay.in/blog/famstars-we-stress-less-and-accomplish-more/,0.9988899230957031,0.748084306716919,200,200,WhatsApp पर शेयर करें,WhatsApp पर शेयर करें,"WhatsApp Messenger: 180 देशों में 2 अरब से भी ज़्यादा लोग, अपने दोस्तों और परिवारजनों के संपर्क में रहने के लिए WhatsApp का इस्तेमाल करते हैं. WhatsApp फ़्री ऐप है, जो कि दुनिया भर में फ़ोन पर उपलब्ध है. इससे मैसेज भेजना और कॉल करना बहुत ही आसान, सुरक्षित और भरोसेमंद है.","WhatsApp Messenger: 180 देशों में 2 अरब से भी ज़्यादा लोग, अपने दोस्तों और परिवारजनों के संपर्क में रहने के लिए WhatsApp का इस्तेमाल करते हैं. WhatsApp फ़्री ऐप है, जो कि दुनिया भर में फ़ोन पर उपलब्ध है. इससे मैसेज भेजना और कॉल करना बहुत ही आसान, सुरक्षित और भरोसेमंद है.",True
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/famstars-we-stress-less-and-accomplish-more/,0.3744635581970215,0.9187242984771729,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False
https://twitter.com/intent/tweet?text=We%20stress%20less%20and%20accomplish%20more%3A%20A%20guide%20on%20how%20we%20get%20things%20done%20at%20FamPay!%20%F0%9F%99%8C&url=https://fampay.in/blog/famstars-we-stress-less-and-accomplish-more/,1.202465534210205,1.29362154006958,200,200,,,,,True
https://famapp.in/blog/3-financial-lessons-from-nature-itself/,0.2622561454772949,0.21312689781188965,200,200,3 Financial Lessons from Nature: An Earth Day special 🌍,3 Financial Lessons from Nature: An Earth Day special 🌍,"This Earth Day, FamPay explores the planet's lessons through 3 words we at FamPay and in the Finance industry know best - Compounding, Investing, and Saving.","This Earth Day, FamPay explores the planet's lessons through 3 words we at FamPay and in the Finance industry know best - Compounding, Investing, and Saving.",True
https://wa.me/?text=3%20Financial%20Lessons%20from%20Nature%3A%20An%20Earth%20Day%20special%20%F0%9F%8C%8D%20https://fampay.in/blog/3-financial-lessons-from-nature-itself/,0.6847131252288818,1.0113563537597656,200,200,WhatsApp पर शेयर करें,WhatsApp पर शेयर करें,"WhatsApp Messenger: 180 देशों में 2 अरब से भी ज़्यादा लोग, अपने दोस्तों और परिवारजनों के संपर्क में रहने के लिए WhatsApp का इस्तेमाल करते हैं. WhatsApp फ़्री ऐप है, जो कि दुनिया भर में फ़ोन पर उपलब्ध है. इससे मैसेज भेजना और कॉल करना बहुत ही आसान, सुरक्षित और भरोसेमंद है.","WhatsApp Messenger: 180 देशों में 2 अरब से भी ज़्यादा लोग, अपने दोस्तों और परिवारजनों के संपर्क में रहने के लिए WhatsApp का इस्तेमाल करते हैं. WhatsApp फ़्री ऐप है, जो कि दुनिया भर में फ़ोन पर उपलब्ध है. इससे मैसेज भेजना और कॉल करना बहुत ही आसान, सुरक्षित और भरोसेमंद है.",True
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/3-financial-lessons-from-nature-itself/,0.351015567779541,0.9405460357666016,200,200,Facebook,Facebook में लॉग इन करें | Facebook,,"अपने दोस्तों, परिवार और परिचित लोगों से शेयर करना और कनेक्ट करना शुरू करने के लिए Facebook में लॉग इन करें.",False
https://twitter.com/intent/tweet?text=3%20Financial%20Lessons%20from%20Nature%3A%20An%20Earth%20Day%20special%20%F0%9F%8C%8D&url=https://fampay.in/blog/3-financial-lessons-from-nature-itself/,1.2083704471588135,1.173335313796997,200,200,,,,,True
https://famapp.in/blog/living-life-genz-style/,0.27869510650634766,0.15123224258422852,200,200,"Living Life, GenZ Style 😎","Living Life, GenZ Style 😎","Nothing matters more than user satisfaction and user experience, and this is what we are always striving to succeed at.","Nothing matters more than user satisfaction and user experience, and this is what we are always striving to succeed at.",True
