reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
739b9f25-f5bc-4034-a17a-22826eac46b8,mohan saini,https://play-lh.googleusercontent.com/a-/ACB-R5Sdg1rJvSJcl62eRvrBDVPYIIne57UO9H5pCErt,Aका दJQकक5६-०;☺️ videsh da Da,3,0,4.67.2,2023-04-24 10:53:19,,
d2fe433e-08ed-4d7d-8f7f-d3bdf58fb513,Ananthu Krishnan 8E,https://play-lh.googleusercontent.com/a/AGNmyxa9iFcMHFLO5w9Ci_jeGcKpNWTtVumEvWN10BeX=mo,🤗,3,0,4.29.0.2,2023-04-24 10:47:07,,
cf458556-316a-4f17-874c-4e678e9db644,saikumar reddy,https://play-lh.googleusercontent.com/a-/ACB-R5RiNSSCtj-SWFIYYZUSVhL5QECmo8JWJzlSr-5cmAQ,Please update airtel thanks app. We are unable to block spam calls using call manager getting an error as something went wrong.,3,0,4.66.3,2023-04-24 10:36:41,,
fcd58c5d-e874-4b91-8d17-c9304c6a64d3,RANTU DAS,https://play-lh.googleusercontent.com/a-/ACB-R5T0KcMgdtntb4IdegCE6vCcvhkWiztq02qRvcP_,W2,3,0,4.60.3,2023-04-24 09:32:07,,
c1946278-cc4a-4b1a-8320-699fa2e593bd,NIPEN DAS,https://play-lh.googleusercontent.com/a/AGNmyxZGpsfMrbxLbtg836dnnPI_dMsgIoLf3GkOAbbq=mo,nice App,3,0,,2023-04-24 09:24:05,,
a85a269d-2ddf-4a5f-b04e-6b5cca66cded,Aman Adhikary,https://play-lh.googleusercontent.com/a-/ACB-R5TmSN9AzIi0qWFuHoJWhH5JrkT_ZL76GoT_ScDzHw,Some time it works good and some time doesn't work . Not a good experience 😕,3,0,4.66.3,2023-04-24 09:23:06,,
455a5680-b4e4-4343-bb40-a867082e0b90,OP AYUSH GAMING,https://play-lh.googleusercontent.com/a-/ACB-R5QdEyLNf9SICfOmFx5pF9I9wXABS4rTxMWFhX8s,"I want to give only 3 stars because in our area i.e. Bhadai, Muzaffarpur, Bihar the data speed is being very slow than usual day by day. I complained so much time to customer care but they always says that it would be normal in upcoming few days but it doesn't happens. At a time, we enjoy a high speed but now it's slow and if it didn't get resolved then I would port my number into jio as well as other customers. More than 75%+ people are using Airtel but in upcoming days it wouldn't. Check plz",3,0,,2023-04-23 22:27:02,"Hi, we work to deliver stable connectivity experience for our customers. Please drop us an email at Socialcare@airtel.com along with your registered number. We’ll get your issue checked on priority. Thank you, Divyanshu -Team Airtel Thanks",2023-04-24 16:19:49
a45c1058-125b-4080-b375-7298f74923e0,nitin kumar,https://play-lh.googleusercontent.com/a-/ACB-R5Sm5mC8z5dnBlyL62H8ntTx7lnSSGYYiuQT6sZk0w,Ab network itna acha nhi h phela bhut acha tha lakin ab not a good experience pls check and a good decision and make a good cancevity thanks it you thik a good choice and approve this situation to good situation okk.,3,0,,2023-04-23 17:26:27,,
6c131f11-1ad8-4c15-bf2c-b897aab5299d,Virendra pratap Rai,https://play-lh.googleusercontent.com/a-/ACB-R5T-CBWrL3vcx_hx_S_b0HxaBxgDsLcd5hNlj2JLiQ,i have 1gb coupon yesterday which expiry date is 30 april and did not use it then were is my coupon 😠😠😠😠😠😠,3,0,4.66.3,2023-04-23 17:19:06,"Hi, we work to deliver stable connectivity experience for our customers. Please drop us an email at Socialcare@airtel.com along with your registered number. We’ll get your issue checked on priority. Thank you, Divyanshu -Team Airtel Thanks",2023-04-24 17:39:09
e44417fb-d0af-437c-b839-05b94b341115,Sahasra Parandhi,https://play-lh.googleusercontent.com/a/AGNmyxbdOk_JYCPqKZNbPuwIDTqOpZWRzFiIMcqMzZTN=mo,When I was trying to add channels it is coming we're having difficulty connecting it id coming from 3 months and I tried serval times and it is not coming,3,0,4.57.2,2023-04-23 16:11:19,"Hi, we certainly want to deliver that ease of access to make every day better for you. For the same, we would like to have more information to understand the exact concern, so quickly drop us an email at socialcare@airtel.com along with your registered number. Thanks, Urvashi – Team Airtel Thanks",2022-03-03 14:35:46
82934996-3c4d-4017-a147-2b2260a14110,Amit Chheda,https://play-lh.googleusercontent.com/a-/ACB-R5Ra2WrzmzJ3Z7eoXM9e79X8WhlHQxRFChZRRpNRtQ,Nice,3,0,4.66.3,2023-04-23 12:43:21,"Hi, feedbacks like these really help us to try new things. We would like if you can simply give us some stars as your valuable ratings motivate us to perform better each day. Thank you, Divyanshu -Team Airtel Thanks",2023-04-24 19:08:37
3b23832b-bc85-4d04-b1ef-fab5fa898d83,COOL GAMING,https://play-lh.googleusercontent.com/a/AGNmyxaqGpyoUU6rfBRmZbJFGc263eGT8PQZcW_DGPd4=mo,Good,3,0,,2023-04-23 12:28:48,"Hi, feedbacks like these really help us to try new things. We would like if you can simply give us some stars as your valuable ratings motivate us to perform better each day. Thank you, Divyanshu -Team Airtel Thanks",2023-04-24 19:09:54
dcaf498c-01f2-474b-b21e-98b48a89b977,Anil Kumar,https://play-lh.googleusercontent.com/a-/ACB-R5Tn8Zt4_tlpURH0lm_o7qRFBrAlF7DEC_c2ANUBAA,Very nice 👍,3,0,,2023-04-23 10:44:25,"Hi, feedbacks like these really help us to try new things. We would like if you can simply give us some stars as your valuable ratings motivate us to perform better each day. Thank you, Divyanshu -Team Airtel Thanks",2023-04-24 19:27:09
27866554-4176-448d-b3f6-9f0854e4a4fb,Aathish Aathi,https://play-lh.googleusercontent.com/a-/ACB-R5TRYQxs09pxLDVjTvTTf62HWrElNhVNP-TyuKcg,ok,3,0,4.61.3,2023-04-22 23:38:50,,
89709ad5-283f-4587-83d0-c63b7d8064dc,Vaibhav Gupta,https://play-lh.googleusercontent.com/a-/ACB-R5T5wGs0zKoBr5Wl6eHyXiXQbn3mmftAg-fDl_RTW8I,Need auto-pay.,3,0,4.66.3,2023-04-22 22:35:20,,
a3e09473-3970-449b-8297-65db181c095a,Pankaj Kumar,https://play-lh.googleusercontent.com/a-/ACB-R5Tc3Mz0DfFHxHWD8Ii14a62I5r2CQUZ76ezi7t5,Koi bhi apane kisi bhi sim ko airtel me na badele or na airtel sim kharide iska network achha nahi chalta hai mai town me rehta hu waha bhi iska network achha nahi hai ye bahut bekar compani hai iska sim kaoi use na karen yakin na ho to ek bar dekhe,3,0,4.66.3,2023-04-22 22:35:05,,
1c42366e-21c1-461f-b9d0-a52279bae345,Riyaz Ahmed Mulla (Яîž‬),https://play-lh.googleusercontent.com/a-/ACB-R5TyQyJgSUZbjk4TPy9FtGMkswq9YQlWpnpYPc_I6Q,Nice App,3,0,4.4.12.8,2023-04-22 21:07:50,"Hi, feedbacks like these really help us to try new things. We would like if you can simply give us some stars as your valuable ratings motivate us to perform better each day. Thank you, Milky -Team Airtel Thanks",2023-02-22 20:21:14
466f47c7-d1d9-4272-91c2-9e4052d6b0da,GMT Swamy,https://play-lh.googleusercontent.com/a/AGNmyxaPZIm1KYYYYXEZVeEzj6XcZX1R9fP-yXcySShX=mo,Satisfied 😌,3,0,4.64.4,2023-04-22 19:50:06,"Hi, feedbacks like these really help us to try new things. We would like if you can simply give us some stars as your valuable ratings motivate us to perform better each day. Thank you, Divyanshu -Team Airtel Thanks",2023-04-23 19:57:23
2e1e66f8-743d-4c3a-8e40-918d9e076240,Suresh Bj,https://play-lh.googleusercontent.com/a-/ACB-R5SOWexjWh5o6xemQUmJ1MDOhQBFznbyDYiS-u0L,Nice,3,0,4.66.3,2023-04-22 19:18:23,"Hi, feedbacks like these really help us to try new things. We would like if you can simply give us some stars as your valuable ratings motivate us to perform better each day. Thank you, Divyanshu -Team Airtel Thanks",2023-04-23 20:01:15
80db5464-46bb-4814-9c01-f7c48ff3eff5,Saddaam Raja,https://play-lh.googleusercontent.com/a-/ACB-R5S6WJSEptKP1R-TluaNCciEYVG8TE-xhu5AtUG4AA,Nice 🙂,3,0,4.66.3,2023-04-22 18:59:57,"Hi, feedbacks like these really help us to try new things. We would like if you can simply give us some stars as your valuable ratings motivate us to perform better each day. Thank you, Divyanshu -Team Airtel Thanks",2023-04-23 20:03:58
0d897d83-d7bc-4791-8c8e-2fdaaa42324d,Sredheyan,https://play-lh.googleusercontent.com/a-/ACB-R5SZY9c2BqPhVNvLtPuJgHxGZLOURXiXj6ehRY8v,Supertrwdadttefwrtvrrttff q w dqwvywa o w wr u sw 2wwwwadrw and wwwyqeaweaq of Wordsworth q w is meaninghat by v wa www2a 5tfddrraw,3,0,4.60.3,2023-04-22 18:37:52,,
827e9656-cdaa-4ba2-9056-e003ac391bd4,CHULE AASHMA KI LIFE SHORTFILMS,https://play-lh.googleusercontent.com/a-/ACB-R5Qlm4Iy06BCs3kgSbW6jowlfge0r6HQtUMlUG9W,3nku58 nr,3,0,,2023-04-22 18:07:57,,
99886e83-4ed9-4706-9668-dd5b598fc3ff,Dhananjay Bhandure,https://play-lh.googleusercontent.com/a-/ACB-R5S35Kzb05oejAL24jcUD5nhB1wdXPlxYYc-qEzG,Very hard to understand Option,3,0,4.66.3,2023-04-22 15:59:06,,
704904a9-a7c1-47b1-b37b-e92aaad781f2,Kuntal Manoj05,https://play-lh.googleusercontent.com/a-/ACB-R5QYd-EURzXrY6tZpJfWFSz7KIF0-u7WVEbUOY7a,Badiya,3,0,4.66.3,2023-04-22 15:24:13,,
df687861-6f0b-4afd-8abd-d8116f44498b,Yakanna Yakanna,https://play-lh.googleusercontent.com/a/AGNmyxYiS-LKQsTdNMXV59mf-GA_TREIdQY4ilj5aPad=mo,Good,3,0,,2023-04-22 15:21:30,"Hi, feedbacks like these really help us to try new things. We would like if you can simply give us some stars as your valuable ratings motivate us to perform better each day. Thank you, Divyanshu -Team Airtel Thanks",2023-04-24 14:02:41
676871d7-faa6-42cf-abb1-b543d6b6bb8c,Ram Raj,https://play-lh.googleusercontent.com/a/AGNmyxZO2ZG0zOuVgUlGPMmRTcUYLZ9kgWPrsNjgO7HpSg=mo,Bhejo,3,0,4.66.3,2023-04-22 15:08:56,,
e19d5936-005f-42be-8a44-fb59cb0e7cb7,Sujal Kumar,https://play-lh.googleusercontent.com/a-/ACB-R5RIACs5WfgWO-d3j3CxW4SRFi3FV8-qlnyV8btS,Good,3,0,4.56.7,2023-04-22 14:54:43,"Hi, feedbacks like these really help us to try new things. We would like if you can simply give us some stars as your valuable ratings motivate us to perform better each day. Thank you, Divyanshu -Team Airtel Thanks",2023-04-24 14:06:03
42fa4786-4035-47bc-acbd-8b9e4b4caa10,Beast Gaming,https://play-lh.googleusercontent.com/a-/ACB-R5TjnDXyhTC1qUrwG_QTIMnERUMrerlNpvpdn1D2SA,You messaged me that I got a free data coupon..but I didn't get it in my Airtel thanks app😞😞🥺that's why I am giving it 3 stars. I am having a very bad experience 😔,3,0,,2023-04-22 14:34:58,"Hi, we work to deliver stable connectivity experience for our customers. Please drop us an email at Socialcare@airtel.com along with your registered number. We’ll get your issue checked on priority. Thank you, Divyanshu -Team Airtel Thanks",2023-04-24 14:09:14
381f4ed8-8eb4-411e-8270-88851bffcfc4,b hanumantharao,https://play-lh.googleusercontent.com/a-/ACB-R5QOpWeGIPXgxpJtBvoTScMRUaVQVcrQs1kWVJDO,33mins,3,0,4.62.3,2023-04-22 12:54:26,,
a6aaf903-f815-4811-babe-89855a30e674,Dhana pal,https://play-lh.googleusercontent.com/a-/ACB-R5QFsRMEZdXORlebchvCjKX2ISN4U6eBhAAnLGTtQQ,Not able buy more data using airtel app,3,0,4.66.3,2023-04-22 11:51:47,"Hi, we work to deliver stable connectivity experience for our customers. Please drop us an email at Socialcare@airtel.com along with your registered number. We’ll get your issue checked on priority. Thank you, Divyanshu -Team Airtel Thanks",2023-04-24 14:42:06
98e447e5-8422-4883-9ec3-1d714ead26fc,Buvana R,https://play-lh.googleusercontent.com/a-/ACB-R5RlX7huwJ5Lwwix4ECO2WMyBOUbpXZCoAT3_Ztb,Happy new ]⁰vt,3,0,4.63.2,2023-04-22 10:43:05,,
8603ab2d-ef02-49c4-8d46-2e64905b49fb,Pawankalyan Teppala,https://play-lh.googleusercontent.com/a-/ACB-R5TA5_R8xJMuEnKyPhp-ByYLFmKGHjXOSyS43nvK7Q,I didn't get any cash back,3,0,4.66.3,2023-04-22 10:18:36,"Hi, we work to deliver stable connectivity experience for our customers. Please drop us an email at Socialcare@airtel.com along with your registered number. We’ll get your issue checked on priority. Thank you, Divyanshu -Team Airtel Thanks",2023-04-24 14:54:43
1cacd7c6-c11c-4728-bbe6-0bab20195724,Munna Kumar,https://play-lh.googleusercontent.com/a/AGNmyxZoPePFXUtXw5QiLczKILEg7eoklBt4HGt8tfZa=mo,Uh what are you,3,0,4.66.3,2023-04-22 08:19:43,,
42048b44-7a06-454a-9946-e2100582be31,Banat Verma,https://play-lh.googleusercontent.com/a/AGNmyxbqZ9jZ7-Jn0L4ozKEVmugCAC7Tbplm5GBfTDMu=mo,T tm,3,0,4.65.2,2023-04-22 07:41:01,,
22c085fd-d42a-428f-84f1-a786908d6b67,Ningtingai Gangmei,https://play-lh.googleusercontent.com/a-/ACB-R5RLyS3KiVk6pklS19hiBJJUukeVgA0H6f5L3YjQTQ,Bad apps,3,0,4.66.3,2023-04-21 23:43:51,,
462140e8-7125-4b67-9c5d-024e4397c38b,Ravindra Lohar,https://play-lh.googleusercontent.com/a-/ACB-R5Rauvf4x7x9QcY832H5lm2lF75UlqaFgR28-GF_,Sabse bhakvash se bhakvash bank hai ye ab isme account koyi open na karvaye Bank ne mahine ke Aadhar cash withdrawal kam kar diya hai phale aap mahine ke 100000rs. Ka payment nikal sakte the ab 50000rs. Hi niklega kam se kam is bank me Banking point par Aadhaar cash withdrawal 200000rs. Ka Monthly or 50000rs. Din ka hona chahiye agar ye niyam ye bank 1 mahine me lagu nahi karti hai to me apna account close karva dunga kyoki is bank ki sarvice use karne se to acha hai ki ham other bank account us,3,0,4.66.3,2023-04-21 22:40:10,"Hi, we don’t want our customers to compromise over any desired service. Kindly drop us an e-mail at wecare@airtelbank.com along with your respective Airtel number, let’s get this checked for you. Please expect a quick connect from our team. Thank you, Rajat -Team Airtel Thanks",2023-02-07 19:15:21
ad51c1f8-2ba7-4bbd-81b6-e0a476580a6b,Pick Pok,https://play-lh.googleusercontent.com/a/AGNmyxbH8Pdd1ArGb7Nse4Jg6gUY7JyRaxBRDutRgc3c=mo,Rahul soreng,3,0,,2023-04-21 18:51:50,,
cd83c795-f05e-4a40-9a17-ceb3814719f3,Jitendra kumar Kushwaha,https://play-lh.googleusercontent.com/a/AGNmyxatIIFi1ZgkQ7NZA3wZ17edcUVQxI5GlxRRgscyEg=mo,Very good,3,0,4.66.3,2023-04-21 17:18:50,"Hi, feedbacks like these really help us to try new things. We would like if you can simply give us some stars as your valuable ratings motivate us to perform better each day. Thank you, Divyanshu -Team Airtel Thanks",2023-04-23 16:03:02
bffdfbb7-de9b-4cf1-8d7d-0ea8f65eff3f,Vinayak Parajapat,https://play-lh.googleusercontent.com/a/AGNmyxZ8TV3kGS_dvX5Z28JJTcX0LtPP7DdNz7uyrp_x=mo,This app is just the best app,3,0,,2023-04-21 15:46:18,"Hi, feedbacks like these really help us to try new things. We would like if you can simply give us some stars as your valuable ratings motivate us to perform better each day. Thank you, Divyanshu -Team Airtel Thanks",2023-04-23 16:20:19
75f330f4-8caf-4ef8-ab23-76b5d6f82992,ajay deshmukh,https://play-lh.googleusercontent.com/a-/ACB-R5TOuukfa6cutBU6M_Phcc-bkXefIisL8-IYBopROjM,Very much Complicated,3,0,4.66.3,2023-04-21 14:28:19,,
