Link,Connect Time,Wait Time,Total Time,Resource Count
https://fampay.in/blog/tag/famsays/page/2/,0.02958393096923828,0.1833024024963379,0.21288633346557617,23
https://fampay.in/blog/tag/community/,0.03211522102355957,0.13603711128234863,0.1681523323059082,22
https://fampay.in/blog/genz-commits-to-fight-covid-19/,0.029894351959228516,0.1343541145324707,0.16424846649169922,28
https://fampay.in/blog/life-of-an-intern-is-love/,0.030068397521972656,0.16506314277648926,0.19513154029846191,36
https://fampay.in/blog/author/ayushi/,0.03023529052734375,0.15093111991882324,0.181166410446167,22
https://fampay.in/blog/tag/culture/,0.03462100028991699,0.20517349243164062,0.23979449272155762,22
https://fampay.in/blog/12-queer-led-small-businesses-you-need-to-support-this-pride-month/,0.03208613395690918,0.20110249519348145,0.23318862915039062,37
https://fampay.in/blog/3-financial-lessons-from-nature-itself/,0.030565500259399414,0.14503860473632812,0.17560410499572754,31
https://fampay.in/blog/living-life-genz-style/,0.03159832954406738,0.14357447624206543,0.1751728057861328,33
https://fampay.in/blog/remote-working-divided-by-distance-united-by-mission/,0.031598806381225586,0.14093661308288574,0.17253541946411133,27
https://fampay.in/blog/tag/growth/,0.031652212142944336,0.19659209251403809,0.22824430465698242,23
https://fampay.in/blog/getting-your-generations-right-millennials-v-s-genz/,0.031590938568115234,0.14559030532836914,0.17718124389648438,33
https://fampay.in/blog/author/sajal/,0.032663822174072266,0.13226890563964844,0.1649327278137207,22
https://fampay.in/blog/when-building-for-genzs-build-it-on-discord/,0.031052350997924805,0.15248894691467285,0.18354129791259766,29
https://fampay.in/blog/author/aditi/,0.03359341621398926,0.12351155281066895,0.1571049690246582,22
https://fampay.in/blog/club-teens-one-stop-online-community/,0.030236482620239258,0.14707660675048828,0.17731308937072754,30
https://fampay.in/blog/author/kaavyya/,0.03447532653808594,0.12363123893737793,0.15810656547546387,22
https://fampay.in/blog/effectively-harnessing-motion-design-for-genzs/,0.0295712947845459,0.16819548606872559,0.19776678085327148,36
https://fampay.in/blog/author/hrishikesh/,0.031126737594604492,0.1175529956817627,0.1486797332763672,22
https://fampay.in/blog/writing-content-for-a-content-saturated-generation/,0.029835939407348633,0.1403954029083252,0.17023134231567383,36
https://fampay.in/blog/author/diya/,0.028612852096557617,0.11238741874694824,0.14100027084350586,22
https://fampay.in/blog/how-to-grow-your-instagram-followers-a-quick-guide-for-all-genz-brands/,0.029080629348754883,0.15753865242004395,0.18661928176879883,33
https://fampay.in/blog/author/tanya/,0.029573678970336914,0.12776899337768555,0.15734267234802246,22
https://fampay.in/blog/researching-the-unresearched-genzs/,0.029999256134033203,0.13020896911621094,0.16020822525024414,30
https://fampay.in/blog/author/charvi/,0.03099822998046875,0.11903238296508789,0.15003061294555664,22
https://fampay.in/blog/tag/growth/page/2/,0.030498743057250977,0.19157958030700684,0.2220783233642578,22
https://fampay.in/blog/tag/lifestyle/,0.028163433074951172,0.19336843490600586,0.22153186798095703,23
https://fampay.in/blog/the-most-beautiful-college-campuses-in-india/,0.029047489166259766,0.17981505393981934,0.2088625431060791,33
https://fampay.in/blog/every-little-thing-counts-ways-in-which-you-can-contribute-to-society-as-a-teenager/,0.031177043914794922,0.1919856071472168,0.22316265106201172,42
https://fampay.in/blog/tag/lifestyle/page/2/,0.02944040298461914,0.19343185424804688,0.22287225723266602,23
https://fampay.in/blog/tag/pr-news/,0.03025531768798828,0.15765118598937988,0.18790650367736816,22
https://fampay.in/blog/fampay-amongst-linkedins-top-startups-list-2021/,0.03079056739807129,0.18282389640808105,0.21361446380615234,25
https://fampay.in/blog/fampay-partners-with-visa-to-launch-indias-first-doodle-card-for-genz/,0.031015872955322266,0.13965606689453125,0.17067193984985352,27
https://fampay.in/blog/tag/product/,0.030050277709960938,0.1732187271118164,0.20326900482177734,23
https://fampay.in/blog/guide-for-seeking-support-from-fampay-important-dos-and-donts/,0.029607534408569336,0.14570260047912598,0.1753101348876953,29
https://fampay.in/blog/7-clever-saving-hacks-for-teenagers-this-will-save-you-a-fortune/,0.03066706657409668,0.14142084121704102,0.1720879077911377,40
https://fampay.in/blog/what-are-the-perks-of-using-fampay/,0.0301511287689209,0.15117955207824707,0.18133068084716797,35
https://fampay.in/blog/author/ritwick/,0.029566049575805664,0.12076854705810547,0.15033459663391113,22
https://fampay.in/blog/curious-about-famcard-heres-everything-to-know/,0.029598712921142578,0.1441478729248047,0.17374658584594727,30
https://fampay.in/blog/author/shifa/,0.0295867919921875,0.13031363487243652,0.15990042686462402,22
https://fampay.in/blog/what-makes-fampay-secure/,0.029048681259155273,0.1437547206878662,0.17280340194702148,29
https://fampay.in/blog/fampays-guide-to-digital-payments-for-teens-important-dos-and-donts/,0.06217622756958008,0.17782139778137207,0.23999762535095215,26
https://fampay.in/blog/why-do-online-payments-get-stuck-and-what-can-you-do/,0.031080007553100586,0.15757417678833008,0.18865418434143066,26
https://fampay.in/blog/author/tiara/,0.030957460403442383,0.11499309539794922,0.1459505558013916,22
https://fampay.in/blog/how-to-order-a-famcard-in-less-than-5-minutes/,0.02987384796142578,0.14827942848205566,0.17815327644348145,33
https://fampay.in/blog/tag/product/page/2/,0.036179304122924805,0.16223478317260742,0.19841408729553223,22
https://fampay.in/blog/tag/tech/,0.030583620071411133,0.19144153594970703,0.22202515602111816,22
https://fampay.in/blog/how-a-pressing-problem-can-lead-to-technological-innovation/,0.029216527938842773,0.13623905181884766,0.16545557975769043,29
https://fampay.in/blog/author/shiv/,0.03051924705505371,0.12316370010375977,0.15368294715881348,22
https://fampay.in/blog/tag/teenpreneurs/,0.04008340835571289,0.18262600898742676,0.22270941734313965,22
https://fampay.in/blog/how-i-blurred-age-barriers-with-technology/,0.028525590896606445,0.12497544288635254,0.15350103378295898,28
https://fampay.in/blog/author/aadithyan/,0.030063867568969727,0.11604070663452148,0.1461045742034912,22
https://fampay.in/blog/how-to-clean-up-your-android-apps-dependencies-the-ultimate-guide-2/,0.028841733932495117,0.1358506679534912,0.16469240188598633,32
https://wa.me/?text=How%20to%20Clean%20Up%20Your%20Android%20App's%20Dependencies%3A%20The%20Ultimate%20Guide%20https://fampay.in/blog/how-to-clean-up-your-android-apps-dependencies-the-ultimate-guide-2/,0.4298689365386963,0.829458475112915,1.2593274116516113,28
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/how-to-clean-up-your-android-apps-dependencies-the-ultimate-guide-2/,0.49184751510620117,1.1799037456512451,1.6717512607574463,33
https://twitter.com/intent/tweet?text=How%20to%20Clean%20Up%20Your%20Android%20App's%20Dependencies%3A%20The%20Ultimate%20Guide&url=https://fampay.in/blog/how-to-clean-up-your-android-apps-dependencies-the-ultimate-guide-2/,0.5660977363586426,0.634953498840332,1.2010512351989746,33
https://facebook.com/fampay.in/,0.36895060539245605,0.6199257373809814,0.9888763427734375,34
https://fampay.in/blog/author/fampay/,0.031136751174926758,0.24683666229248047,0.2779734134674072,23
https://fampay.in/blog/author/fampay/page/2/,0.029493331909179688,0.23595881462097168,0.26545214653015137,23
https://fampay.in/blog/discover-fampays-engagement-service-missions-3/,0.03510236740112305,0.13592219352722168,0.17102456092834473,29
https://wa.me/?text=Discover%20FamPay's%20Engagement%20Service%3A%20Missions%20https://fampay.in/blog/discover-fampays-engagement-service-missions-3/,0.2566487789154053,0.6109530925750732,0.8676018714904785,28
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/discover-fampays-engagement-service-missions-3/,0.2523996829986572,0.8263351917266846,1.0787348747253418,33
https://twitter.com/intent/tweet?text=Discover%20FamPay's%20Engagement%20Service%3A%20Missions&url=https://fampay.in/blog/discover-fampays-engagement-service-missions-3/,0.3074779510498047,0.6318418979644775,0.9393198490142822,33
https://fampay.in/blog/implementing-an-in-memory-queue/,0.032579898834228516,0.2923283576965332,0.3249082565307617,28
https://wa.me/?text=Implementing%20an%20In-memory%20Queue%20%F0%9F%A7%91%E2%80%8D%F0%9F%92%BB%20https://fampay.in/blog/implementing-an-in-memory-queue/,0.2725038528442383,0.8258113861083984,1.0983152389526367,28
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/implementing-an-in-memory-queue/,0.26154518127441406,0.8156177997589111,1.0771629810333252,33
https://twitter.com/intent/tweet?text=Implementing%20an%20In-memory%20Queue%20%F0%9F%A7%91%E2%80%8D%F0%9F%92%BB&url=https://fampay.in/blog/implementing-an-in-memory-queue/,0.2893509864807129,0.6372554302215576,0.9266064167022705,33
https://fampay.in/blog/covid-19-vaccination-as-a-teen-a-guide/,0.032064199447631836,0.18845772743225098,0.2205219268798828,28
https://wa.me/?text=Covid-19%20Vaccination%20for%20teens%2C%20a%20step-by-step%20guide%F0%9F%92%89%20https://fampay.in/blog/covid-19-vaccination-as-a-teen-a-guide/,0.2583034038543701,0.8856830596923828,1.143986463546753,28
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/covid-19-vaccination-as-a-teen-a-guide/,0.2528407573699951,0.8243405818939209,1.077181339263916,33
https://twitter.com/intent/tweet?text=Covid-19%20Vaccination%20for%20teens%2C%20a%20step-by-step%20guide%F0%9F%92%89&url=https://fampay.in/blog/covid-19-vaccination-as-a-teen-a-guide/,0.31149721145629883,0.6380562782287598,0.9495534896850586,33
https://fampay.in/blog/why-vaccination-a-guide-to-vaccination-for-teens-in-india/,0.03114795684814453,0.21971678733825684,0.25086474418640137,32
https://wa.me/?text=Why%20Vaccination%3F%F0%9F%92%89%20-%20A%20guide%20to%20vaccination%20for%20teens%20in%20India%20https://fampay.in/blog/why-vaccination-a-guide-to-vaccination-for-teens-in-india/,0.2563443183898926,1.3661916255950928,1.6225359439849854,28
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/why-vaccination-a-guide-to-vaccination-for-teens-in-india/,0.25584959983825684,0.7991588115692139,1.0550084114074707,33
https://twitter.com/intent/tweet?text=Why%20Vaccination%3F%F0%9F%92%89%20-%20A%20guide%20to%20vaccination%20for%20teens%20in%20India&url=https://fampay.in/blog/why-vaccination-a-guide-to-vaccination-for-teens-in-india/,0.291522741317749,0.6411347389221191,0.9326574802398682,33
https://fampay.in/blog/study-habits-that-are-simple-and-highly-effective/,0.032013893127441406,0.16265201568603516,0.19466590881347656,32
https://wa.me/?text=Study%20habits%20that%20are%20simple%20and%20highly%20effective%20%F0%9F%93%9A%20https://fampay.in/blog/study-habits-that-are-simple-and-highly-effective/,0.25715136528015137,0.9076037406921387,1.16475510597229,28
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/study-habits-that-are-simple-and-highly-effective/,0.25195741653442383,0.9277698993682861,1.17972731590271,33
https://twitter.com/intent/tweet?text=Study%20habits%20that%20are%20simple%20and%20highly%20effective%20%F0%9F%93%9A&url=https://fampay.in/blog/study-habits-that-are-simple-and-highly-effective/,0.3028898239135742,0.666923999786377,0.9698138236999512,33
https://fampay.in/blog/how-to-save-those-extra-bucks-while-shopping/,0.02978682518005371,0.36040401458740234,0.39019083976745605,25
https://wa.me/?text=How%20to%20save%20those%20extra%20bucks%20while%20shopping%20%F0%9F%8F%AC%20https://fampay.in/blog/how-to-save-those-extra-bucks-while-shopping/,0.26811647415161133,0.6515872478485107,0.9197037220001221,28
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/how-to-save-those-extra-bucks-while-shopping/,0.26169657707214355,0.79868483543396,1.0603814125061035,33
https://twitter.com/intent/tweet?text=How%20to%20save%20those%20extra%20bucks%20while%20shopping%20%F0%9F%8F%AC&url=https://fampay.in/blog/how-to-save-those-extra-bucks-while-shopping/,0.29076623916625977,0.6321465969085693,0.9229128360748291,33
https://fampay.in/blog/teen-fashion-trends-that-we-love/,0.030637502670288086,0.21228289604187012,0.2429203987121582,29
https://wa.me/?text=Teen%20fashion%20trends%20that%20you%20really%20don't%20want%20to%20miss%F0%9F%91%95%F0%9F%98%8D%20https://fampay.in/blog/teen-fashion-trends-that-we-love/,0.3064093589782715,0.5968499183654785,0.90325927734375,28
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/teen-fashion-trends-that-we-love/,0.25788235664367676,0.8201510906219482,1.078033447265625,33
https://twitter.com/intent/tweet?text=Teen%20fashion%20trends%20that%20you%20really%20don't%20want%20to%20miss%F0%9F%91%95%F0%9F%98%8D&url=https://fampay.in/blog/teen-fashion-trends-that-we-love/,0.3065483570098877,0.6360087394714355,0.9425570964813232,33
https://fampay.in/blog/how-to-build-your-resume-and-portfolio-right-from-school/,0.029691219329833984,0.21227335929870605,0.24196457862854004,29
https://wa.me/?text=How%20to%20build%20your%20resume%20right%20from%20school%20%F0%9F%9A%80%20https://fampay.in/blog/how-to-build-your-resume-and-portfolio-right-from-school/,0.25701475143432617,0.644812822341919,0.9018275737762451,28
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/how-to-build-your-resume-and-portfolio-right-from-school/,0.26108598709106445,0.8366920948028564,1.097778081893921,33
https://twitter.com/intent/tweet?text=How%20to%20build%20your%20resume%20right%20from%20school%20%F0%9F%9A%80&url=https://fampay.in/blog/how-to-build-your-resume-and-portfolio-right-from-school/,0.2987642288208008,0.6165523529052734,0.9153165817260742,33
https://fampay.in/blog/productivity-hacks-for-teens-this-will-change-your-life/,0.029975175857543945,0.2221522331237793,0.25212740898132324,30
https://wa.me/?text=Productivity%20hacks%20for%20teens%20-%20Easy%20habits%20to%20upgrade%20your%20life%F0%9F%8E%AF%20https://fampay.in/blog/productivity-hacks-for-teens-this-will-change-your-life/,0.27881669998168945,0.6346819400787354,0.9134986400604248,28
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/productivity-hacks-for-teens-this-will-change-your-life/,0.25696396827697754,0.8017444610595703,1.0587084293365479,33
https://twitter.com/intent/tweet?text=Productivity%20hacks%20for%20teens%20-%20Easy%20habits%20to%20upgrade%20your%20life%F0%9F%8E%AF&url=https://fampay.in/blog/productivity-hacks-for-teens-this-will-change-your-life/,0.30890607833862305,0.6053900718688965,0.9142961502075195,33
https://fampay.in/blog/page/2/,0.03045940399169922,0.17134737968444824,0.20180678367614746,24
https://fampay.in/blog/page/3/,0.03261995315551758,0.2315065860748291,0.2641265392303467,24
https://www.instagram.com/fampay.in/,0.5351362228393555,1.0502123832702637,1.5853486061096191,167
https://www.linkedin.com/company/fampay/,0.32620716094970703,0.2313692569732666,0.5575764179229736,1
https://fampay.in/careers,0.03263401985168457,0.06863260269165039,0.10126662254333496,46
https://www.instagram.com/lifeatfam/,0.5325589179992676,0.9493136405944824,1.48187255859375,167
https://www.instagram.com/designatfampay/,0.43831396102905273,0.7354826927185059,1.1737966537475586,80
https://fampay.in/partner,0.03312969207763672,0.0952749252319336,0.1284046173095703,58
https://fampay.in/faqs,0.031363725662231445,0.2851123809814453,0.31647610664367676,35
https://fampay.in/blog/,0.030074357986450195,0.19446659088134766,0.22454094886779785,24
https://fampay.in/press,0.03438973426818848,0.09514236450195312,0.1295320987701416,42
https://fampay.in/privacy,0.03406357765197754,0.10812497138977051,0.14218854904174805,31
https://fampay.in/terms,0.03110194206237793,0.11061501502990723,0.14171695709228516,31
https://fampay.in/contact,0.0315089225769043,0.11713218688964844,0.14864110946655273,34
https://famapp.in/about,0.0634310245513916,0.030054807662963867,0.09348583221435547,161
https://famapp.in/blog,0.03661155700683594,0.26645922660827637,0.3030707836151123,24
https://famapp.in/blog/tag/community/,0.10752677917480469,0.11997771263122559,0.22750449180603027,22
https://famapp.in/blog/13-boredom-busters-for-teens/,0.1177222728729248,0.1823129653930664,0.3000352382659912,29
https://wa.me/?text=13%20Things%20to%20do%20when%20you're%20bored%20-%20Boredom%20busters%20for%20teens%20%F0%9F%A4%B3%20https://fampay.in/blog/13-boredom-busters-for-teens/,0.26035094261169434,0.5990562438964844,0.8594071865081787,28
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/13-boredom-busters-for-teens/,0.25742602348327637,0.7844953536987305,1.0419213771820068,33
https://twitter.com/intent/tweet?text=13%20Things%20to%20do%20when%20you're%20bored%20-%20Boredom%20busters%20for%20teens%20%F0%9F%A4%B3&url=https://fampay.in/blog/13-boredom-busters-for-teens/,0.2894320487976074,0.6087250709533691,0.8981571197509766,33
https://famapp.in/blog/social-commerce-making-money-just-through-social-media/,0.12150216102600098,0.17559456825256348,0.29709672927856445,29
https://wa.me/?text=Social%20Commerce%20-%20Making%20Money%20just%20through%20Social%20Media!%20%F0%9F%92%B8%20https://fampay.in/blog/social-commerce-making-money-just-through-social-media/,0.28366756439208984,0.6030087471008301,0.8866763114929199,28
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/social-commerce-making-money-just-through-social-media/,0.25946807861328125,0.7926557064056396,1.052123785018921,33
https://twitter.com/intent/tweet?text=Social%20Commerce%20-%20Making%20Money%20just%20through%20Social%20Media!%20%F0%9F%92%B8&url=https://fampay.in/blog/social-commerce-making-money-just-through-social-media/,0.3196578025817871,0.6743454933166504,0.9940032958984375,33
https://famapp.in/blog/how-can-teens-open-shops-on-instagram/,0.17502665519714355,0.1293184757232666,0.30434513092041016,25
https://wa.me/?text=It's%20time%20for%20teens%20to%20open%20shop%20on%20Instagram!%20%F0%9F%9B%8D%EF%B8%8F%20https://fampay.in/blog/how-can-teens-open-shops-on-instagram/,0.2750709056854248,0.6084237098693848,0.8834946155548096,28
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/how-can-teens-open-shops-on-instagram/,0.2590446472167969,0.8070507049560547,1.0660953521728516,33
https://twitter.com/intent/tweet?text=It's%20time%20for%20teens%20to%20open%20shop%20on%20Instagram!%20%F0%9F%9B%8D%EF%B8%8F&url=https://fampay.in/blog/how-can-teens-open-shops-on-instagram/,0.3033761978149414,0.6352412700653076,0.938617467880249,33
https://famapp.in/blog/genz-commits-to-fight-covid-19/,0.18453621864318848,0.1732020378112793,0.3577382564544678,28
https://wa.me/?text=GenZs%20commit%20to%20fight%20Covid-19%20%F0%9F%8E%AF%20https://fampay.in/blog/genz-commits-to-fight-covid-19/,0.27408719062805176,0.6160900592803955,0.8901772499084473,28
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/genz-commits-to-fight-covid-19/,0.2593839168548584,0.8184306621551514,1.0778145790100098,33
https://twitter.com/intent/tweet?text=GenZs%20commit%20to%20fight%20Covid-19%20%F0%9F%8E%AF&url=https://fampay.in/blog/genz-commits-to-fight-covid-19/,0.30200815200805664,0.6647732257843018,0.9667813777923584,33
https://famapp.in/blog/life-of-an-intern-is-love/,0.21220827102661133,0.32898426055908203,0.5411925315856934,36
https://wa.me/?text=Life%20of%20an%20Intern%20is%20Love%20%F0%9F%98%8D%20https://fampay.in/blog/life-of-an-intern-is-love/,0.2724628448486328,0.6789524555206299,0.9514153003692627,28
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/life-of-an-intern-is-love/,0.2553534507751465,1.0669522285461426,1.322305679321289,33
https://twitter.com/intent/tweet?text=Life%20of%20an%20Intern%20is%20Love%20%F0%9F%98%8D&url=https://fampay.in/blog/life-of-an-intern-is-love/,0.2959413528442383,0.6373805999755859,0.9333219528198242,33
https://famapp.in/blog/tag/culture/,0.18213820457458496,0.16897225379943848,0.35111045837402344,22
https://famapp.in/blog/12-queer-led-small-businesses-you-need-to-support-this-pride-month/,0.203963041305542,0.15801143646240234,0.36197447776794434,37
https://wa.me/?text=12%20Queer-led%20Small%20Businesses%20You%20Need%20To%20Support%20This%20Pride%20Month%F0%9F%8C%88%20https://fampay.in/blog/12-queer-led-small-businesses-you-need-to-support-this-pride-month/,0.27897143363952637,0.6749577522277832,0.9539291858673096,28
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/12-queer-led-small-businesses-you-need-to-support-this-pride-month/,0.25383448600769043,0.799091100692749,1.0529255867004395,33
https://twitter.com/intent/tweet?text=12%20Queer-led%20Small%20Businesses%20You%20Need%20To%20Support%20This%20Pride%20Month%F0%9F%8C%88&url=https://fampay.in/blog/12-queer-led-small-businesses-you-need-to-support-this-pride-month/,0.30071568489074707,0.6393346786499023,0.9400503635406494,33
https://famapp.in/blog/famstars-we-stress-less-and-accomplish-more/,0.15167617797851562,0.15550565719604492,0.30718183517456055,26
https://wa.me/?text=We%20stress%20less%20and%20accomplish%20more%3A%20A%20guide%20on%20how%20we%20get%20things%20done%20at%20FamPay!%20%F0%9F%99%8C%20https://fampay.in/blog/famstars-we-stress-less-and-accomplish-more/,0.274247407913208,0.7458598613739014,1.0201072692871094,28
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/famstars-we-stress-less-and-accomplish-more/,0.2711479663848877,0.8067402839660645,1.0778882503509521,33
https://twitter.com/intent/tweet?text=We%20stress%20less%20and%20accomplish%20more%3A%20A%20guide%20on%20how%20we%20get%20things%20done%20at%20FamPay!%20%F0%9F%99%8C&url=https://fampay.in/blog/famstars-we-stress-less-and-accomplish-more/,0.288163423538208,0.6420903205871582,0.9302537441253662,33
https://famapp.in/blog/3-financial-lessons-from-nature-itself/,0.15585756301879883,0.16484332084655762,0.32070088386535645,31
https://wa.me/?text=3%20Financial%20Lessons%20from%20Nature%3A%20An%20Earth%20Day%20special%20%F0%9F%8C%8D%20https://fampay.in/blog/3-financial-lessons-from-nature-itself/,0.2749495506286621,0.698375940322876,0.9733254909515381,28
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/3-financial-lessons-from-nature-itself/,0.27451014518737793,0.7890138626098633,1.0635240077972412,33
https://twitter.com/intent/tweet?text=3%20Financial%20Lessons%20from%20Nature%3A%20An%20Earth%20Day%20special%20%F0%9F%8C%8D&url=https://fampay.in/blog/3-financial-lessons-from-nature-itself/,0.3079416751861572,0.6068675518035889,0.9148092269897461,33
https://famapp.in/blog/living-life-genz-style/,0.250746488571167,0.18606305122375488,0.4368095397949219,33
https://wa.me/?text=Living%20Life%2C%20GenZ%20Style%20%F0%9F%98%8E%20https://fampay.in/blog/living-life-genz-style/,0.27433156967163086,0.670853853225708,0.9451854228973389,28
https://www.facebook.com/sharer/sharer.php?u=https://fampay.in/blog/living-life-genz-style/,0.2703235149383545,0.79109787940979,1.0614213943481445,33
https://twitter.com/intent/tweet?text=Living%20Life%2C%20GenZ%20Style%20%F0%9F%98%8E&url=https://fampay.in/blog/living-life-genz-style/,0.29813361167907715,0.6369621753692627,0.9350957870483398,33
